datetime,voltaje,corriente,potencia,frecuencia,energia,fp,ESP32_temp,WORKSTATION_CPU,WORKSTATION_CPU_POWER,WORKSTATION_CPU_TEMP,WORKSTATION_GPU,WORKSTATION_GPU_POWER,WORKSTATION_GPU_TEMP,WORKSTATION_RAM,WORKSTATION_RAM_POWER,temperature(℃),humidity(%),wind_speed(m/s)
2021-05-05 22:00:00,120.0345,0.94158,97.38566,59.95918,0.05183,0.86154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,85,9.7
2021-05-05 23:00:00,120.02421,0.95084,98.68517,59.95822,0.1381,0.8644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,86,8.8
2021-05-06 00:00:00,120.03085,0.93458,96.58127,59.97054,0.23638,0.86062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,87,8.0
2021-05-06 01:00:00,120.0303,0.93626,96.66061,59.96101,0.3325,0.86041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,87,9.4
2021-05-06 02:00:00,120.02501,0.93766,96.9767,59.96433,0.42999,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,87,10.5
2021-05-06 03:00:00,120.03151,0.93923,96.99668,59.96498,0.52661,0.86059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,88,9.5
2021-05-06 04:00:00,120.02032,0.95142,98.71218,59.96077,0.62495,0.86401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,88,8.5
2021-05-06 05:00:00,120.03003,0.93918,96.95134,59.96211,0.73367,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,89,8.2
2021-05-06 06:00:00,120.03126,0.93942,96.9775,59.95925,0.8195,0.86045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,88,8.6
2021-05-06 07:00:00,120.01664,0.94911,98.48045,59.96041,0.91772,0.86398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,90,7.7
2021-05-06 08:00:00,120.01195,0.93538,96.67873,59.96432,1.01522,0.86061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,86,8.9
2021-05-06 09:00:00,120.01109,0.93489,96.65229,59.95689,1.11133,0.86066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,82,8.4
2021-05-06 10:00:00,120.02742,0.94301,97.79275,59.96708,1.1846,0.86302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,79,7.7
2021-05-06 11:00:00,120.03396,0.93861,97.00556,59.96728,1.30736,0.86079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,76,5.9
2021-05-06 12:00:00,120.03093,0.93863,97.00692,59.96721,1.4042,0.86084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,72,3.1
2021-05-06 13:00:00,120.03315,0.93896,97.00248,59.9674,1.48766,0.86072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,74,6.9
2021-05-06 14:00:00,120.02622,0.95125,98.72946,59.96371,1.59917,0.86414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,81,9.7
2021-05-06 15:00:00,120.03783,0.94099,97.28332,59.96568,1.69744,0.86108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,78,10.0
2021-05-06 16:00:00,120.04077,0.94367,97.65765,59.96996,1.79433,0.86169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,77,9.9
2021-05-06 17:00:00,120.0406,0.93944,97.10083,59.96223,1.89253,0.86076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,77,10.7
2021-05-06 18:00:00,120.03653,0.95193,98.85834,59.95967,1.99131,0.86427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,78,7.1
2021-05-06 19:00:00,120.05899,0.94135,97.35365,59.97201,2.08857,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,80,7.9
2021-05-06 20:00:00,120.0481,0.9406,97.23155,59.96237,2.19687,0.86072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,77,11.5
2021-05-06 21:00:00,120.04431,0.94065,97.2327,59.96001,2.28337,0.86092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,79,10.7
2021-05-06 22:00:00,120.0471,0.93986,97.13203,59.96402,2.37948,0.86074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,81,11.2
2021-05-06 23:00:00,120.04209,0.94052,97.26882,59.96065,2.47705,0.86108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,83,11.5
2021-05-07 00:00:00,120.02738,0.9401,97.42134,59.96248,2.57518,0.86302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,86,10.5
2021-05-07 01:00:00,120.03563,0.94125,97.44118,59.96351,2.67174,0.86142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,86,9.5
2021-05-07 02:00:00,120.00183,0.98198,103.44022,59.96581,2.76127,0.87621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,86,7.9
2021-05-07 03:00:00,120.0206,0.95428,99.40293,59.96079,2.87432,0.86808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,85,8.3
2021-05-07 04:00:00,120.02112,0.95435,99.15256,59.95966,2.98631,0.86548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,85,9.2
2021-05-07 05:00:00,120.03437,0.93547,96.53985,59.9603,3.07342,0.86041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,86,6.2
2021-05-07 06:00:00,120.03137,0.93476,96.45707,59.96541,3.16876,0.8603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,87,3.7
2021-05-07 07:00:00,120.01524,0.94765,98.32644,59.9576,3.2671,0.86441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,88,5.6
2021-05-07 08:00:00,120.01135,0.93135,96.01671,59.96299,3.36424,0.86018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,84,8.3
2021-05-07 09:00:00,120.01193,0.93095,95.93763,59.96454,3.45951,0.8601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,77,7.4
2021-05-07 10:00:00,120.01008,0.9465,98.26057,59.96599,3.5579,0.86463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,73,6.6
2021-05-07 11:00:00,120.01825,0.93056,96.27142,59.96142,3.65372,0.86135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,70,5.8
2021-05-07 12:00:00,120.02477,0.93069,96.25739,59.96797,3.73647,0.86117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,67,5.1
2021-05-07 13:00:00,120.02274,0.93177,96.38422,59.96299,3.8469,0.86131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,66,6.4
2021-05-07 14:00:00,120.01562,0.94809,98.70365,59.96375,3.94403,0.86585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,67,8.1
2021-05-07 15:00:00,120.01779,0.94776,98.78248,59.96324,4.04319,0.86819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,67,7.2
2021-05-07 16:00:00,120.02633,0.94141,97.97761,59.96748,4.1413,0.86827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,70,11.3
2021-05-07 17:00:00,120.02629,0.94161,97.9852,59.96372,4.23962,0.86813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,74,13.3
2021-05-07 18:00:00,120.0185,0.9549,99.91098,59.95797,4.33715,0.87225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,75,9.9
2021-05-07 19:00:00,120.03402,0.94124,97.94612,59.96624,4.44807,0.86827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,72,10.9
2021-05-07 20:00:00,120.02875,0.94166,97.99387,59.9611,4.53566,0.86823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,75,11.2
2021-05-07 21:00:00,120.02499,0.94296,98.18721,59.96476,4.63369,0.86857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,79,9.2
2021-05-07 22:00:00,120.0247,0.94161,97.97774,59.96334,4.73166,0.86818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,82,8.1
2021-05-07 23:00:00,120.02985,0.94141,97.93697,59.96591,4.82971,0.86797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,84,10.2
2021-05-08 00:00:00,120.02435,0.94048,97.96286,59.96266,4.92767,0.86901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,87,10.7
2021-05-08 01:00:00,120.02939,0.94285,98.11755,59.9678,5.0257,0.86799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,89,9.9
2021-05-08 02:00:00,120.02159,0.94015,97.89701,59.96235,5.12354,0.86867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,90,8.4
2021-05-08 03:00:00,120.00897,0.95902,100.44004,59.95856,5.21211,0.87279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91,6.9
2021-05-08 04:00:00,120.02407,0.94277,98.11865,59.95959,5.32185,0.86823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,92,6.5
2021-05-08 05:00:00,120.02085,0.94129,97.87397,59.96192,5.41912,0.86758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,93,6.4
2021-05-08 06:00:00,120.01286,0.95408,99.73424,59.95855,5.51918,0.87149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,93,5.0
2021-05-08 07:00:00,120.02324,0.94222,98.03188,59.95697,5.61719,0.86786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,89,5.8
2021-05-08 08:00:00,120.02072,0.94163,97.94255,59.96106,5.71513,0.86753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,83,6.5
2021-05-08 09:00:00,120.02482,0.94158,97.93027,59.96541,5.81373,0.86754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,76,3.9
2021-05-08 10:00:00,120.02269,0.94176,97.98097,59.95751,5.92576,0.86782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,70,2.9
2021-05-08 11:00:00,120.01565,0.95569,99.98424,59.96553,6.01028,0.87184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,68,1.5
2021-05-08 12:00:00,120.02515,0.94371,98.28964,59.96092,6.10883,0.8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,63,3.4
2021-05-08 13:00:00,120.02569,0.94263,98.12387,59.96402,6.2073,0.86818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,60,5.4
2021-05-08 14:00:00,120.0228,0.94313,98.21413,59.96263,6.30586,0.86832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,61,8.9
2021-05-08 15:00:00,120.00978,0.95346,99.61347,59.95915,6.40459,0.87049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,62,10.6
2021-05-08 16:00:00,120.01199,0.95584,99.96956,59.96286,6.50482,0.87139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,60,5.3
2021-05-08 17:00:00,120.02918,0.94435,98.22745,59.96403,6.6032,0.86648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,63,5.9
2021-05-08 18:00:00,120.0388,0.94529,98.26521,59.96301,6.69183,0.86546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,77,11.4
2021-05-08 19:00:00,120.04055,0.94676,98.23632,59.96587,6.80041,0.86299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,77,9.9
2021-05-08 20:00:00,120.04479,0.94673,98.22594,59.96356,6.89888,0.86289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,78,10.3
2021-05-08 21:00:00,120.04356,0.94582,98.21339,59.96529,6.99646,0.86361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,78,11.0
2021-05-08 22:00:00,120.03346,0.94593,98.20664,59.95819,7.0942,0.8636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,80,10.0
2021-05-08 23:00:00,120.04232,0.94589,98.2072,59.9648,7.18142,0.86394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,82,9.2
2021-05-09 00:00:00,,,,,,,,,,,,,,,,22.3,84,9.2
2021-05-09 01:00:00,,,,,,,,,,,,,,,,21.9,86,9.7
2021-05-09 02:00:00,120.00606,0.9657,100.60515,59.9503,7.53,0.86815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,87,10.7
2021-05-09 03:00:00,120.03483,0.94906,98.27422,59.9626,7.57879,0.86324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,90,9.4
2021-05-09 04:00:00,120.04188,0.93831,96.76694,59.96374,7.67603,0.86033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91,7.4
2021-05-09 05:00:00,120.04188,0.93671,96.54954,59.9635,7.76936,0.85986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,92,5.0
2021-05-09 06:00:00,120.03476,0.94754,98.08218,59.96182,7.86985,0.86308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,93,4.5
2021-05-09 07:00:00,120.04076,0.93697,96.61054,59.96186,7.96736,0.86014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,91,5.1
2021-05-09 08:00:00,120.03702,0.93593,96.52298,59.95803,8.0635,0.86009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,85,4.7
2021-05-09 09:00:00,120.04014,0.93719,96.69372,59.95956,8.16102,0.86038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,77,5.0
2021-05-09 10:00:00,120.03992,0.93748,96.66405,59.95775,8.25762,0.86019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,72,3.3
2021-05-09 11:00:00,120.02878,0.94945,98.30087,59.95974,8.35521,0.86337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,67,2.5
2021-05-09 12:00:00,120.04197,0.93702,96.63796,59.96742,8.47484,0.86015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,65,3.6
2021-05-09 13:00:00,120.04446,0.93658,96.73667,59.96475,8.5492,0.86056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,67,7.3
2021-05-09 14:00:00,120.03582,0.93559,96.81322,59.96027,8.64571,0.86123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,65,7.2
2021-05-09 15:00:00,120.03612,0.93606,96.90072,59.95671,8.74252,0.86139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,65,4.1
2021-05-09 16:00:00,120.02876,0.94673,98.40584,59.9634,8.84106,0.86434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,67,2.3
2021-05-09 17:00:00,120.03463,0.93515,96.78818,59.95935,8.93756,0.86116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,77,10.6
2021-05-09 18:00:00,120.04385,0.93498,96.80762,59.95477,9.03512,0.86126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,83,12.6
2021-05-09 19:00:00,120.04442,0.93528,96.84013,59.96038,9.13173,0.86126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,87,11.2
2021-05-09 20:00:00,120.04735,0.93441,96.75609,59.96223,9.22607,0.86121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,87,14.0
2021-05-09 21:00:00,120.04513,0.93463,96.72886,59.96166,9.32534,0.86105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,86,12.8
2021-05-09 22:00:00,120.04519,0.93666,96.99928,59.95885,9.42197,0.86159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,86,10.5
2021-05-09 23:00:00,120.03617,0.94444,98.12165,59.96359,9.5206,0.8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,87,9.3
2021-05-10 00:00:00,120.03341,0.93264,96.61911,59.95978,9.61685,0.86236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,88,8.8
2021-05-10 01:00:00,120.04075,0.93369,96.62101,59.96224,9.71419,0.86111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,90,9.0
2021-05-10 02:00:00,120.03694,0.9327,96.60622,59.9592,9.8106,0.86219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,90,9.4
2021-05-10 03:00:00,120.04042,0.93386,96.63509,59.96126,9.90708,0.86117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,90,10.0
2021-05-10 04:00:00,120.04535,0.93892,97.37983,59.95805,9.98288,0.86291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,91,8.3
2021-05-10 05:00:00,120.03614,0.9333,96.53582,59.95959,10.10182,0.86099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,91,7.7
2021-05-10 06:00:00,120.04048,0.93341,96.57025,59.95844,10.19864,0.86118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,91,7.4
2021-05-10 07:00:00,120.02717,0.94811,98.45487,59.95591,10.29652,0.86467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,89,9.7
2021-05-10 08:00:00,120.01975,0.93281,96.21948,59.96104,10.39324,0.86035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,86,8.9
2021-05-10 09:00:00,120.01155,0.92989,96.10982,59.95959,10.48956,0.86116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,80,9.4
2021-05-10 10:00:00,119.99993,0.93972,97.57083,59.95882,10.58706,0.86436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,72,9.0
2021-05-10 11:00:00,120.00886,0.93499,96.8601,59.95214,10.68564,0.86263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,69,7.9
2021-05-10 12:00:00,120.0196,0.93122,96.25517,59.96507,10.78042,0.86133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,69,7.6
2021-05-10 13:00:00,120.02417,0.93215,96.3342,59.95972,10.87679,0.86103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,72,7.6
2021-05-10 14:00:00,120.0233,0.94323,97.93923,59.96178,10.9745,0.86423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,72,8.9
2021-05-10 15:00:00,119.96632,1.01803,109.15999,59.9613,11.07538,0.89151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,70,8.4
2021-05-10 16:00:00,120.03827,0.93262,96.4578,59.96458,11.18076,0.86106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,73,13.4
2021-05-10 17:00:00,120.03836,0.9327,96.46965,59.96014,11.27715,0.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,75,13.7
2021-05-10 18:00:00,120.03777,0.94604,98.38151,59.96002,11.37476,0.86493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,78,10.7
2021-05-10 19:00:00,120.05073,0.93274,96.50068,59.96464,11.45499,0.86116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,80,9.6
2021-05-10 20:00:00,120.05524,0.93262,96.47616,59.96476,11.56867,0.86112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,79,9.9
2021-05-10 21:00:00,120.0417,0.93277,96.47394,59.96134,11.6649,0.86095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,77,10.5
2021-05-10 22:00:00,120.03978,0.93278,96.47442,59.95964,11.76136,0.86103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,80,12.1
2021-05-10 23:00:00,120.03589,0.94362,97.98319,59.95983,11.85905,0.86397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,82,12.5
2021-05-11 00:00:00,120.03195,0.93186,96.47449,59.96236,11.95604,0.86217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,85,11.1
2021-05-11 01:00:00,120.03978,0.93249,96.41393,59.95962,12.05269,0.86089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,89,10.1
2021-05-11 02:00:00,120.03529,0.93186,96.42776,59.96128,12.15882,0.86182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,89,10.2
2021-05-11 03:00:00,120.03702,0.93332,96.58984,59.95777,12.24544,0.86124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,89,9.3
2021-05-11 04:00:00,120.02637,0.94666,98.4348,59.95985,12.3432,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,90,8.1
2021-05-11 05:00:00,120.03933,0.93237,96.39778,59.96052,12.44027,0.86099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,91,7.9
2021-05-11 06:00:00,120.03892,0.93259,96.42009,59.96076,12.53705,0.86092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,91,8.4
2021-05-11 07:00:00,120.01858,0.94215,97.81316,59.95752,12.63438,0.86437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,91,6.5
2021-05-11 08:00:00,120.01531,0.9302,96.16751,59.9558,12.7313,0.86126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,85,5.8
2021-05-11 09:00:00,120.01098,0.93052,96.0205,59.96565,12.82692,0.86062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,78,7.2
2021-05-11 10:00:00,120.00535,0.94306,97.82594,59.96316,12.90908,0.86423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,71,7.2
2021-05-11 11:00:00,120.01268,0.94336,98.27566,59.96492,13.02486,0.86712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,71,8.0
2021-05-11 12:00:00,120.01786,0.93481,96.9795,59.95927,13.12015,0.86371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,69,7.3
2021-05-11 13:00:00,120.02123,0.93069,96.1828,59.96101,13.21747,0.86121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,67,6.2
2021-05-11 14:00:00,120.02377,0.93338,96.55008,59.962,13.31344,0.86174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,64,9.6
2021-05-11 15:00:00,120.02273,0.94291,97.90134,59.96767,13.41141,0.86435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,59,9.0
2021-05-11 16:00:00,120.02865,0.93159,96.29044,59.96275,13.50783,0.86107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,61,8.7
2021-05-11 17:00:00,120.03263,0.93171,96.31091,59.96163,13.6214,0.86102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,65,7.1
2021-05-11 18:00:00,120.03472,0.94168,97.76572,59.96122,13.70128,0.86411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,73,5.9
2021-05-11 19:00:00,120.04949,0.93212,96.40807,59.96548,13.79893,0.86123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,78,5.7
2021-05-11 20:00:00,120.05173,0.93787,97.2778,59.96929,13.89548,0.86319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,79,3.8
2021-05-11 21:00:00,120.04117,0.93241,96.43276,59.95925,13.99235,0.86131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,85,3.5
2021-05-11 22:00:00,120.04694,0.93252,96.41976,59.96707,14.07652,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,86,4.0
2021-05-11 23:00:00,120.03325,0.93454,96.73364,59.96073,14.23007,0.86198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,88,8.7
2021-05-12 00:00:00,120.02933,0.93024,96.18425,59.95853,14.2839,0.86138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,86,10.2
2021-05-12 01:00:00,120.03115,0.93373,96.46992,59.96064,14.38002,0.86123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,86,11.5
2021-05-12 02:00:00,120.02429,0.93806,97.29473,59.9617,14.47853,0.86361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,88,8.2
2021-05-12 03:00:00,119.89157,1.14189,125.82772,59.96386,14.53041,0.91964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,88,7.4
2021-05-12 04:00:00,,,,,,,,,,,,,,,,20.9,89,6.4
2021-05-12 05:00:00,,,,,,,,,,,,,,,,20.7,91,6.4
2021-05-12 06:00:00,,,,,,,,,,,,,,,,20.5,91,5.9
2021-05-12 07:00:00,,,,,,,,,,,,,,,,21.4,90,2.2
2021-05-12 08:00:00,,,,,,,,,,,,,,,,22.7,83,1.9
2021-05-12 09:00:00,,,,,,,,,,,,,,,,24.0,77,1.3
2021-05-12 10:00:00,,,,,,,,,,,,,,,,25.3,73,1.8
2021-05-12 11:00:00,,,,,,,,,,,,,,,,26.7,69,1.5
2021-05-12 12:00:00,,,,,,,,,,,,,,,,27.8,65,1.6
2021-05-12 13:00:00,,,,,,,,,,,,,,,,28.9,62,3.3
2021-05-12 14:00:00,,,,,,,,,,,,,,,,29.5,58,5.4
2021-05-12 15:00:00,,,,,,,,,,,,,,,,28.7,63,11.8
2021-05-12 16:00:00,,,,,,,,,,,,,,,,29.5,59,8.4
2021-05-12 17:00:00,,,,,,,,,,,,,,,,28.9,60,3.7
2021-05-12 18:00:00,,,,,,,,,,,,,,,,26.5,71,10.2
