datetime,voltaje,corriente,potencia,frecuencia,energia,fp,ESP32_temp,WORKSTATION_CPU,WORKSTATION_CPU_POWER,WORKSTATION_CPU_TEMP,WORKSTATION_GPU,WORKSTATION_GPU_POWER,WORKSTATION_GPU_TEMP,WORKSTATION_RAM,WORKSTATION_RAM_POWER,temperature(℃),humidity(%),wind_speed(m/s)
2021-06-15 11:00:00,120.03106,0.80842,93.26363,59.94969,94.94404,0.96139,32.53735,9.2933,40.45776,33.43578,0.28875,33.73841,14.53932,35.24667,10.75772,26.5,65,4.0
2021-06-15 12:00:00,120.03583,0.80313,92.65074,59.9657,95.03704,0.96122,32.25996,9.33313,40.44188,33.01387,0.30195,33.0,14.52996,35.33022,10.11128,27.2,63,4.4
2021-06-15 13:00:00,120.03349,0.80715,93.13124,59.96678,95.12989,0.9614,33.2171,9.25241,40.42422,33.25983,0.28318,33.75081,14.52589,35.41004,10.42269,28.1,60,6.6
2021-06-15 14:00:00,120.02604,0.82596,95.46156,59.9667,95.22386,0.96281,33.45697,10.78482,40.42357,34.81459,0.31149,34.18423,14.54327,35.43273,10.80943,28.2,59,10.0
2021-06-15 15:00:00,120.04317,0.80645,93.03989,59.96755,95.31852,0.96142,33.50357,9.31851,40.42651,32.98524,0.29259,34.8134,14.5329,35.46712,10.10914,28.1,60,8.9
2021-06-15 16:00:00,120.03737,0.81156,93.61733,59.96423,95.41193,0.9614,33.6238,9.325,40.42339,33.38813,0.27332,34.99321,14.56351,35.62888,10.98246,27.7,62,6.9
2021-06-15 17:00:00,120.01671,0.84583,97.92165,59.96013,95.50243,0.96444,33.83391,12.23375,40.43237,36.28645,0.44729,35.02394,14.66305,35.7505,11.29532,27.3,63,5.9
2021-06-16 01:00:00,120.04424,0.80759,93.00825,59.96524,96.18403,0.96016,34.27292,8.04462,38.78922,33.16727,0.08255,34.90587,14.43374,33.31953,10.50474,22.1,88,6.2
2021-06-16 02:00:00,120.039,0.80777,93.01603,59.96546,96.24942,0.9599,34.1759,7.81719,40.18756,33.45704,0.00118,35.0,14.45088,33.34972,10.87448,21.7,90,3.6
2021-06-16 03:00:00,120.04054,0.80764,93.00269,59.96575,96.34261,0.95992,34.13322,7.8846,40.34147,33.57396,0.0065,35.0,14.48099,33.41331,10.71611,21.6,92,2.4
2021-06-16 04:00:00,120.0295,0.82775,95.53841,59.96463,96.4364,0.96144,34.07633,9.30423,40.54864,35.0806,0.00413,35.0059,14.49259,33.46813,10.99334,20.8,94,3.7
2021-06-16 05:00:00,120.0393,0.80829,93.06363,59.96315,96.53134,0.9598,34.00272,7.8138,40.70615,33.46295,0.0059,35.0,14.45164,33.51862,10.90201,20.5,95,4.0
2021-06-16 06:00:00,120.04068,0.80626,92.86233,59.96321,96.62424,0.96005,33.93262,7.90348,40.64241,33.37172,0.00354,35.0,14.46456,33.53741,10.61219,21.3,91,0.4
2021-06-16 07:00:00,120.02864,0.82504,95.24426,59.96304,96.71789,0.96169,31.89562,9.25131,40.58753,35.1677,0.00561,33.21464,14.40883,33.61509,11.33693,21.4,91,1.9
2021-06-16 08:00:00,120.02885,0.80381,92.58993,59.96563,96.81236,0.96012,30.23485,7.85647,40.22365,34.03336,0.00443,30.38913,14.39997,33.68009,11.4157,22.5,87,1.3
2021-06-16 09:00:00,120.02119,0.80248,92.40795,59.96441,96.90056,0.96012,29.6134,7.79752,39.58704,34.09243,0.00193,28.97134,14.40075,33.71722,11.38467,24.3,79,1.5
2021-06-16 13:00:00,120.03921,0.80722,93.092,59.96645,97.22886,0.96089,33.23046,8.91505,38.02492,33.67456,0.60942,33.71424,14.31437,36.33945,10.47874,30.3,54,3.2
2021-06-16 14:00:00,120.03559,0.82273,95.04703,59.96958,97.32407,0.9624,33.41433,10.75419,39.7296,34.9802,0.48123,34.14987,14.32674,36.97252,10.91215,30.8,53,5.8
2021-06-16 15:00:00,120.03353,0.82627,95.46169,59.96771,97.418,0.9625,33.60021,10.63339,40.01577,35.0791,0.77981,34.83825,14.45453,36.94709,11.01398,31.0,51,5.9
2021-06-16 16:00:00,120.04594,0.80825,93.19037,59.96876,97.51298,0.96089,33.66671,9.04059,40.28266,33.45586,0.30469,34.99734,14.54996,36.42588,10.54766,29.7,56,8.0
2021-06-16 17:00:00,120.03624,0.83055,95.98376,59.96823,97.60453,0.96259,33.83111,11.3964,40.56555,35.06623,1.23743,34.95064,14.56614,36.63691,10.93132,27.4,66,14.8
2021-06-16 18:00:00,120.03918,0.83386,96.41544,59.96546,97.6915,0.96293,33.9342,11.56308,42.16513,35.29343,1.80693,34.81096,14.41763,36.92254,10.79674,26.7,69,10.8
2021-06-16 23:00:00,120.05211,0.8061,92.90409,59.96725,98.1519,0.96047,34.07223,8.54501,40.61945,33.15633,0.27047,34.89206,14.2017,35.04155,9.89967,22.8,82,8.2
2021-06-17 00:00:00,120.04159,0.8082,93.18518,59.96843,98.18796,0.96081,33.99063,8.75657,40.38952,33.34906,0.38258,35.0,14.31389,35.34215,9.85398,22.4,84,9.4
2021-06-17 01:00:00,120.03577,0.82076,94.71052,59.95756,98.31064,0.96139,33.887,9.1605,39.48779,34.67981,0.37089,34.71737,14.6066,32.57054,11.05786,22.0,86,9.9
2021-06-17 02:00:00,120.0313,0.82982,95.8096,59.9685,98.37439,0.96184,33.87383,9.51641,40.67438,35.42781,0.0062,34.9191,14.44725,32.0234,11.38162,21.8,86,10.1
2021-06-17 03:00:00,120.0434,0.81126,93.46634,59.96637,98.46904,0.96014,33.82813,8.02331,40.86151,33.74195,0.00561,34.57603,14.45342,32.0074,10.94862,21.7,87,9.0
2021-06-17 04:00:00,120.03041,0.83298,96.17824,59.96859,98.56412,0.96206,33.8174,9.55569,40.70623,35.81547,0.00531,34.42781,14.48099,32.03013,11.69468,21.7,86,8.1
2021-06-17 05:00:00,120.0446,0.81049,93.3673,59.96986,98.65868,0.96012,33.77846,8.01146,40.67323,33.73819,0.00354,34.23937,14.45705,32.0546,10.77052,21.7,86,8.4
2021-06-17 06:00:00,120.04154,0.81262,93.6212,59.96838,98.75244,0.96039,33.67626,8.04148,40.49546,34.02185,0.00768,34.05639,14.45663,32.1338,11.36049,21.7,85,9.1
2021-06-17 07:00:00,120.03012,0.82872,95.66673,59.96439,98.84676,0.96193,31.42117,9.56528,40.39376,35.62179,0.00472,32.53292,14.43183,32.15862,11.26725,21.4,85,9.7
2021-06-17 08:00:00,120.03486,0.80531,92.80316,59.96951,98.9412,0.9603,29.68144,8.10877,39.94429,34.15142,0.00561,29.59061,14.41732,32.18945,10.9191,22.2,81,9.7
2021-06-17 09:00:00,120.03322,0.80644,92.90292,59.97006,99.03417,0.96022,31.21776,8.07414,39.35876,34.26956,0.00915,31.28196,14.37601,32.22244,11.57008,23.6,76,8.2
2021-06-17 10:00:00,120.03594,0.81061,93.40173,59.97158,99.09882,0.96061,32.27077,8.02856,39.21938,34.07444,0.0,33.14361,14.36064,32.26195,11.40436,25.5,68,6.5
2021-06-17 14:00:00,120.03195,0.84149,97.33861,59.97336,99.42814,0.96351,33.73185,11.21324,40.38024,36.29793,0.32448,34.74707,14.43777,31.32906,11.53596,27.8,60,3.0
2021-06-17 15:00:00,120.0481,0.80489,92.78967,59.97183,99.50581,0.96052,33.7067,8.98102,41.00461,33.17951,0.31532,34.98317,14.46133,31.35363,10.06541,28.1,60,0.4
2021-06-17 16:00:00,120.05108,0.80624,92.96507,59.97263,99.59874,0.96073,33.83247,9.03623,40.642,33.25952,0.31709,34.99764,14.4666,31.44319,10.04471,27.7,62,3.8
2021-06-17 17:00:00,120.03746,0.82843,95.71685,59.97013,99.69305,0.96257,33.9246,10.44393,40.69401,35.15407,0.31021,35.0,14.46161,31.55506,10.74721,26.5,70,10.0
2021-06-17 18:00:00,120.04753,0.8106,93.45043,59.96073,99.78772,0.96085,33.91694,8.93204,40.8356,33.64895,0.31709,35.0,14.47562,31.59727,10.8788,24.8,76,12.8
2021-06-17 19:00:00,120.05515,0.80652,93.00275,59.97461,99.88114,0.96088,34.0044,9.02572,40.79547,33.17508,0.34751,35.01919,14.54672,31.71455,9.8558,24.0,81,6.8
2021-06-17 20:00:00,120.05394,0.80731,93.08068,59.9717,99.96308,0.96092,34.05785,9.03345,40.73999,33.31082,0.2927,35.0,14.47785,31.77099,9.98654,23.7,83,8.0
2021-06-17 21:00:00,120.04857,0.80898,93.26699,59.97192,100.06746,0.96083,33.97508,8.96415,40.68649,33.61352,0.31739,35.0,14.47429,31.91714,10.58893,23.4,85,8.7
2021-06-17 22:00:00,120.05425,0.81571,94.08016,59.97449,100.11781,0.96085,33.93004,9.69777,40.65931,33.89879,0.28745,35.02834,14.93036,32.01482,10.14619,23.1,87,8.2
2021-08-10 11:00:00,120.09643,0.70276,78.89574,59.96456,179.99512,0.9338,32.27976,0.3442,2.88546,2.06518,0.00066,2.70914,1.12335,3.00838,0.46484,25.9,62,5.7
2021-08-10 12:00:00,120.09315,0.7121,80.26244,59.96593,180.07839,0.93832,32.2607,4.22387,36.93301,26.10599,0.02598,34.84529,14.24317,38.05565,5.94642,27.5,57,7.0
2021-08-10 13:00:00,120.09911,0.71364,80.54889,59.96085,180.15884,0.93961,33.78382,4.19431,37.19786,26.20697,0.00502,34.23206,14.22486,37.89061,6.18376,27.8,57,11.4
2021-08-10 14:00:00,120.09887,0.71215,80.35328,59.96276,180.21638,0.93931,33.33913,4.16984,36.97685,26.04784,0.04409,34.09193,14.20886,38.04508,6.39571,26.9,59,13.8
2021-08-10 15:00:00,120.09813,0.71687,80.74839,59.96386,180.30655,0.93765,27.6175,4.27859,36.46021,26.14458,0.07631,34.90428,14.20544,39.48181,6.31909,25.7,63,16.9
2021-08-10 16:00:00,119.98589,0.92876,103.07724,59.96105,180.42696,0.92722,27.74718,7.68744,37.35132,31.69803,0.25711,34.87965,14.36257,39.60031,8.86166,25.1,65,18.9
2021-08-10 17:00:00,119.97293,1.01399,108.59155,59.97417,180.51852,0.89237,27.6005,4.21083,37.73326,26.28585,0.0019,34.93257,14.30149,39.51424,6.3986,24.5,68,17.7
2021-08-10 18:00:00,119.9598,1.02604,110.12978,59.95584,180.61538,0.89419,27.55527,4.94746,37.83886,27.29991,0.10766,35.01597,14.44474,39.5181,6.67148,23.8,71,15.0
2021-08-10 19:00:00,119.97596,1.01461,108.68578,59.96402,180.7251,0.89279,27.56727,4.32645,37.82345,26.26996,0.08516,34.97664,14.39424,39.16135,6.44366,23.3,71,13.7
2021-08-10 20:00:00,119.96283,1.04143,112.11443,59.9683,180.83393,0.89696,27.50535,5.64035,37.7571,28.42726,0.06416,34.85393,14.39564,39.19928,7.55766,22.4,72,15.1
2021-08-10 21:00:00,119.97711,1.01453,108.63566,59.97268,180.94603,0.89224,27.31653,4.42692,37.92163,26.44116,0.00532,34.26375,14.32512,39.13197,6.33756,21.5,75,14.3
2021-08-10 22:00:00,119.94775,1.05683,113.98141,59.97016,181.053,0.89808,27.18389,6.86992,37.8437,29.80526,0.00489,34.00092,14.32704,39.76548,7.71431,21.0,77,12.5
2021-08-12 07:00:00,119.87109,1.10541,120.64749,59.9622,184.17648,0.90932,24.80521,8.99528,40.33019,33.78745,0.00991,31.86701,14.37502,29.63765,9.75379,19.7,85,7.7
2021-08-12 08:00:00,119.92857,1.00583,108.03153,59.96134,184.28903,0.89562,24.06975,4.42178,37.51459,26.48861,0.00592,30.06211,14.29126,35.28182,6.21252,21.1,79,6.9
2021-08-12 09:00:00,119.92742,1.00766,108.28693,59.95995,184.3972,0.89601,25.70858,4.37737,36.0879,26.39337,0.00592,32.96599,14.31726,35.18858,6.43294,22.3,75,5.6
2021-08-12 10:00:00,119.90236,1.054,114.21329,59.96319,184.52368,0.90238,26.02474,6.48419,36.50141,29.76389,0.00732,34.11302,14.31116,35.42448,7.94796,23.5,70,3.4
2021-08-12 11:00:00,119.94283,1.00598,108.17477,59.96226,184.61954,0.89634,26.24571,4.43898,36.93884,26.16534,0.00414,34.70896,14.32122,35.55894,6.04896,24.8,67,4.0
2021-08-12 12:00:00,119.94419,1.00996,108.56803,59.95904,184.728,0.89598,26.56618,4.41692,37.09632,26.33452,0.00562,34.9793,14.33712,35.55691,6.33296,26.0,64,5.2
2021-08-12 13:00:00,119.95773,1.0102,108.48187,59.96705,184.83653,0.89529,26.19031,4.4055,37.10271,26.37977,0.00503,33.34812,14.29106,35.54227,6.34438,27.1,61,7.1
2021-08-12 14:00:00,119.91991,1.05063,113.626,59.96318,184.94645,0.9008,25.90397,6.3021,37.00518,29.56936,0.00532,32.96599,14.26674,35.58343,8.14422,27.8,59,6.5
2021-08-12 15:00:00,119.94581,1.00967,108.43854,59.96081,185.05872,0.89543,25.81325,4.53182,37.10401,26.36557,0.00887,32.96539,14.36697,35.82113,6.30952,28.0,56,9.0
2021-08-12 16:00:00,119.94573,1.00916,108.33458,59.9672,185.1671,0.89502,25.84055,4.41473,36.89464,26.39249,0.00503,32.86188,14.29035,35.83046,6.307,28.1,53,9.0
2021-08-12 17:00:00,119.9171,1.05991,114.77634,59.96395,185.27778,0.90174,26.77217,6.839,36.85672,30.01568,0.13576,33.6433,14.63829,37.47094,7.88561,26.5,63,12.1
2021-08-12 18:00:00,119.96004,1.01126,108.61387,59.95839,185.39042,0.89534,27.09884,4.53828,37.06093,26.42118,0.00355,33.98285,14.3452,37.51814,6.61178,24.9,67,11.9
2021-08-12 19:00:00,119.97036,1.01278,108.77876,59.96483,185.4993,0.89539,27.15168,4.56653,37.06421,26.43597,0.00444,34.06596,14.34412,37.57948,6.74154,23.7,76,12.8
2021-08-12 20:00:00,119.96779,1.01236,108.73035,59.96433,185.60814,0.89537,27.22607,4.53626,37.09809,26.40225,0.00325,34.28187,14.34387,37.61652,6.52635,23.5,73,13.1
2021-08-12 21:00:00,119.96327,1.01161,108.61644,59.96732,185.71683,0.89511,27.24066,4.51597,37.12486,26.40905,0.00562,34.34901,14.35975,37.66722,6.45638,23.0,73,11.8
2021-08-12 22:00:00,119.96053,1.01402,108.92842,59.9605,185.82565,0.89527,27.11889,4.53164,37.12163,26.5893,0.00591,34.11325,14.35965,37.6592,6.71455,22.2,74,11.7
2021-08-12 23:00:00,119.92692,1.0588,114.57193,59.95945,185.9362,0.90122,27.13206,6.73312,37.15691,29.98225,0.0071,34.06596,14.33096,37.76351,8.2602,21.6,78,10.9
2021-08-13 00:00:00,119.95123,1.01385,109.01529,59.96596,186.0493,0.89613,27.22455,4.54836,37.27762,26.53446,0.00473,34.04584,14.36485,37.93374,6.65707,21.2,79,10.0
2021-08-13 01:00:00,119.95787,1.01299,108.80213,59.96856,186.1622,0.89531,27.05335,4.55666,37.25514,26.47551,0.00829,33.9926,14.34124,37.89521,6.29768,21.1,80,9.8
2021-08-13 02:00:00,119.94471,1.01271,108.84852,59.96215,186.26706,0.89575,26.99588,4.53855,37.25795,26.52839,0.00591,33.98255,14.32749,37.90111,6.39737,20.7,82,8.9
2021-08-13 03:00:00,119.95203,1.01387,108.89231,59.96569,186.37603,0.89532,26.93511,4.55309,37.26897,26.54067,0.00621,34.00444,14.34934,37.92613,6.47795,20.4,83,8.4
2021-08-13 04:00:00,119.91881,1.0553,114.16155,59.96202,186.48642,0.90112,26.97774,6.52533,37.25255,29.71517,0.00444,33.9648,14.3372,37.91985,8.2105,20.0,85,7.4
2021-08-13 05:00:00,119.95419,1.01386,108.91671,59.96122,186.59925,0.89545,26.9947,4.56411,37.34539,26.58208,0.0068,33.98107,14.34401,38.00776,6.52917,19.9,86,6.9
2021-08-13 06:00:00,119.95637,1.01563,109.10299,59.96291,186.70839,0.89541,26.90128,4.54459,37.29115,26.65247,0.00503,33.93966,14.31894,37.99566,6.78659,19.7,87,6.1
2021-08-13 07:00:00,119.91869,1.05458,114.08151,59.95507,186.81887,0.90115,24.95647,6.52937,37.33279,30.02662,0.00562,31.90535,14.31391,38.07465,8.49336,20.0,88,6.9
2021-08-13 08:00:00,119.94348,1.00737,108.25886,59.9672,186.9312,0.89588,23.50942,4.57048,37.19719,26.6714,0.00799,28.97516,14.27267,38.0172,6.73729,21.1,83,7.7
2021-08-13 09:00:00,119.92961,1.01184,108.8619,59.96072,187.0397,0.89673,25.1987,4.58725,37.06846,26.81544,0.00385,31.77492,14.33728,38.05239,6.8906,22.8,76,7.9
2021-08-13 10:00:00,119.91733,1.0523,114.03508,59.96022,187.15026,0.90221,26.23253,6.55809,37.04928,29.7971,0.00532,33.67288,14.34993,38.1315,7.97693,24.0,72,6.4
2021-08-13 11:00:00,119.9598,1.01103,108.72958,59.96386,187.26274,0.89611,26.36939,4.57421,37.09902,26.55398,0.00355,34.03963,14.33999,38.1768,6.13272,25.5,65,4.0
2021-08-13 12:00:00,119.9618,1.0122,108.84651,59.96594,187.37151,0.89601,26.52156,4.55277,37.08007,26.53844,0.00355,34.68717,14.34022,38.18924,6.34898,26.0,65,8.3
2021-08-13 13:00:00,119.96069,1.015,109.06634,59.96658,187.48071,0.89572,26.40548,4.61206,37.11179,26.63236,0.00473,34.29991,14.34835,38.20432,6.49028,25.7,68,11.9
2021-08-13 14:00:00,119.92621,1.05456,114.09089,59.96826,187.59119,0.90116,26.03838,6.57005,37.08132,29.8601,0.00562,32.92133,14.29926,38.20716,8.15085,25.8,67,8.7
2021-08-13 15:00:00,119.9512,1.01367,108.86915,59.96273,187.70387,0.89537,26.03689,4.58602,37.12019,26.63827,0.00562,32.98048,14.30642,38.29895,6.83289,26.3,65,7.2
2021-08-13 16:00:00,119.95795,1.01407,108.93525,59.97408,187.8051,0.89553,26.11503,4.61922,37.09481,26.71439,0.00221,33.05724,14.31787,38.28033,6.72087,26.0,67,10.9
2021-08-13 17:00:00,119.92031,1.06821,115.71508,59.96446,187.92463,0.90219,26.82462,7.14018,37.11472,30.84299,0.00473,33.88527,14.32589,38.10422,8.48675,24.7,71,13.0
2021-08-13 18:00:00,119.96524,1.0163,109.18749,59.96033,188.03771,0.89542,26.95927,4.60417,37.136,26.66509,0.00355,33.96006,14.32296,37.76722,6.74347,23.8,73,14.2
2021-08-13 19:00:00,119.97542,1.01531,109.04836,59.96761,188.14684,0.89528,27.0363,4.62079,37.15801,26.6016,0.00592,33.98048,14.34201,37.80127,6.5913,23.5,76,14.6
2021-08-13 20:00:00,119.97631,1.01615,109.16099,59.96714,188.25601,0.89545,26.8549,4.60248,37.15801,26.68353,0.00444,33.97989,14.33783,37.81117,6.7659,22.7,75,15.3
2021-08-13 21:00:00,119.97217,1.01434,108.96835,59.96445,188.36515,0.89552,26.69812,4.61015,37.13601,26.58592,0.00532,33.95978,14.32412,37.79542,6.62738,21.5,78,13.8
2021-08-13 22:00:00,119.97184,1.01357,108.85927,59.96554,188.47421,0.89521,26.66705,4.60409,37.17087,26.59272,0.0071,33.99911,14.33868,37.85116,6.50658,20.9,80,12.2
2021-08-13 23:00:00,119.97276,1.01617,109.18069,59.97013,188.58323,0.89539,26.64923,4.61303,37.14317,26.69743,0.00828,33.97486,14.32601,37.83698,6.88538,20.6,82,9.6
2021-08-14 00:00:00,119.95448,1.01465,109.07291,59.9706,188.69247,0.89594,26.60955,4.62849,37.14482,26.68264,0.00532,33.9648,14.3583,37.85297,6.72735,20.3,83,9.7
2021-08-14 01:00:00,119.95768,1.01497,109.03289,59.96673,188.80153,0.89554,26.57826,4.6105,37.1242,26.68471,0.0068,33.895,14.31568,37.85418,6.84541,20.0,84,10.9
2021-08-14 02:00:00,119.95179,1.0135,108.9444,59.96353,188.91061,0.89587,26.57651,4.61151,37.11231,26.67465,0.00385,33.76043,14.32899,37.86038,6.82006,19.7,86,11.7
2021-08-14 03:00:00,119.92461,1.05646,114.26696,59.96463,189.02116,0.90095,26.59144,6.4877,37.11322,29.86217,0.00562,33.80035,14.34007,37.87652,8.24974,19.6,86,11.2
2021-08-14 04:00:00,119.9496,1.01661,109.20385,59.96285,189.13413,0.89547,26.60153,4.60461,37.13252,26.69476,0.00414,33.82934,14.28754,37.90316,6.97839,19.7,86,8.7
2021-08-14 05:00:00,119.95966,1.01334,108.84969,59.96664,189.24336,0.89546,26.50954,4.63892,37.13627,26.58622,0.0068,33.86838,14.29698,37.92594,6.5161,19.7,86,6.8
2021-08-14 06:00:00,119.92478,1.0534,113.91325,59.96549,189.35347,0.90085,26.45554,6.50929,37.12612,29.70047,0.00739,33.83323,14.2997,37.89582,7.92195,19.7,86,7.6
2021-08-14 07:00:00,119.95054,1.01558,109.15336,59.96246,189.44721,0.89567,26.5715,4.73474,37.14719,26.73331,0.00261,33.81198,14.29881,37.83672,6.52863,20.1,85,9.8
2021-08-14 08:00:00,119.95281,1.01615,109.18317,59.96524,189.57553,0.89571,26.54356,4.66271,37.11751,26.68698,0.00473,33.79734,14.29025,37.83739,6.72718,21.3,80,10.0
2021-08-14 09:00:00,119.95245,1.01822,109.41056,59.9647,189.68504,0.89562,26.62334,4.65022,37.1082,26.74985,0.00473,33.86576,14.2998,37.85326,6.80077,23.1,73,8.0
2021-08-14 10:00:00,119.96149,1.01454,108.98746,59.96678,189.79424,0.89551,26.69841,4.64212,37.10995,26.57823,0.00385,33.93848,14.29209,37.86532,6.3061,24.5,68,5.9
2021-08-14 11:00:00,119.94046,1.05344,113.95108,59.96959,189.90449,0.90093,26.82886,6.5469,37.11224,29.63058,0.00739,33.95889,14.29329,37.86175,7.95715,25.5,64,3.2
2021-08-14 12:00:00,119.96528,1.01592,109.15256,59.96593,190.0175,0.89559,26.91119,4.71746,37.14701,26.71783,0.00385,33.96983,14.29204,37.90771,6.57678,26.3,62,3.1
2021-08-14 13:00:00,119.96353,1.01873,109.4659,59.97294,190.12681,0.89555,26.9984,4.64406,37.13601,26.82609,0.00592,33.96007,14.30072,37.86325,7.09668,26.7,61,6.8
2021-08-14 14:00:00,119.95886,1.01577,109.11683,59.96723,190.2363,0.89536,27.19701,4.65041,37.14042,26.61993,0.00355,34.20852,14.30468,37.86679,6.63321,26.6,62,8.7
2021-08-14 15:00:00,119.95855,1.01757,109.36745,59.96135,190.34565,0.8957,27.23001,4.6528,37.13816,26.6715,0.00503,34.86724,14.32104,37.88062,6.7564,26.9,61,9.4
2021-08-14 16:00:00,119.93837,1.05625,114.285,59.97027,190.45624,0.90101,27.36661,6.55848,37.21273,29.72337,0.0068,34.99763,14.3419,37.96692,8.06514,27.9,58,11.5
2021-08-14 17:00:00,119.96125,1.01794,109.41846,59.9643,190.56948,0.89576,27.50011,4.73851,37.23438,26.72552,0.00296,34.9793,14.33116,38.04581,6.91752,27.0,59,11.0
2021-08-14 18:00:00,119.9667,1.01558,109.10834,59.96182,190.67871,0.8955,27.47874,4.68018,37.25095,26.49571,0.00503,34.9793,14.33109,38.00478,6.55949,25.3,69,10.6
2021-08-14 19:00:00,119.9472,1.05346,113.89539,59.96684,190.78938,0.9003,27.55261,6.30391,37.27444,29.43774,0.00562,34.98196,14.32654,38.00388,7.94957,23.9,72,8.8
2021-08-14 20:00:00,119.97826,1.01618,109.20405,59.97122,190.90202,0.89556,27.59595,4.67725,37.32407,26.58089,0.00414,34.98994,14.34409,38.01066,6.58453,23.7,73,8.0
2021-08-14 21:00:00,119.97677,1.018,109.44466,59.96958,191.03508,0.89584,27.38834,4.65902,37.3487,26.73442,0.00789,35.0,14.32832,38.05552,6.98053,23.3,77,10.5
2021-08-14 22:00:00,119.96841,1.02001,109.67507,59.96826,191.12093,0.89581,27.25856,4.65261,37.3474,26.84975,0.00296,34.97575,14.32571,38.0469,7.02204,22.3,78,15.0
2021-08-14 23:00:00,119.96871,1.01402,108.94247,59.96888,191.23049,0.89538,27.18018,4.69237,37.30475,26.52144,0.00473,34.67731,14.30784,38.02497,6.4641,21.2,82,14.8
2021-08-15 00:00:00,119.9583,1.01382,109.02141,59.96735,191.33944,0.89588,27.12274,4.68869,37.32685,26.62053,0.00473,34.37297,14.31166,38.05302,6.35514,20.7,84,13.6
2021-08-15 01:00:00,119.95077,1.01538,109.10124,59.96041,191.44876,0.89559,27.07998,4.70283,37.33791,26.66174,0.00503,34.11502,14.32049,38.07366,6.40973,20.4,86,13.2
2021-08-15 02:00:00,119.94797,1.01588,109.22295,59.94993,191.55811,0.89595,27.02142,4.6926,37.36,26.75806,0.00621,34.03963,14.32655,38.10202,6.68355,20.1,87,13.0
2021-08-15 03:00:00,119.95799,1.01712,109.30876,59.96831,191.66755,0.89563,27.00438,4.81292,37.36,26.80976,0.01538,34.05414,14.3624,38.23807,6.77818,20.1,87,10.5
2021-08-15 04:00:00,119.95158,1.01937,109.60615,59.96874,191.77727,0.89593,27.01303,4.8226,37.3379,26.93197,0.01006,34.04141,14.33113,38.27463,6.92979,20.2,86,7.8
2021-08-15 05:00:00,119.95531,1.01513,109.08997,59.96652,191.88669,0.89551,26.996,4.74342,37.36,26.72257,0.01154,34.01361,14.319,38.35762,6.62264,20.2,86,6.8
2021-08-15 06:00:00,119.95271,1.01881,109.50878,59.96507,191.99611,0.89565,26.83372,4.72942,37.3379,26.90594,0.01301,33.97989,14.30661,38.30089,6.67884,20.2,86,6.2
2021-08-15 07:00:00,119.94789,1.01848,109.47393,59.95807,192.10567,0.8958,26.82368,4.71564,37.36,26.89888,0.00812,34.0,14.31933,38.31586,6.57938,20.4,86,7.1
2021-08-15 08:00:00,119.92133,1.06125,114.85152,59.96007,192.21691,0.90134,26.93237,6.5757,37.27884,30.03963,0.00887,33.94942,14.33757,38.21634,8.30006,21.5,81,9.6
2021-08-15 09:00:00,119.9514,1.01923,109.53736,59.95951,192.33031,0.89557,26.95382,4.73137,37.37894,26.91393,0.00473,33.99408,14.33896,38.30157,6.897,23.0,73,9.2
2021-08-15 10:00:00,119.96164,1.01351,108.87075,59.96235,192.43978,0.89522,27.16907,4.73158,37.37894,26.6081,0.00651,34.16238,14.33564,38.30647,6.28631,24.8,67,8.1
2021-08-15 11:00:00,119.93091,1.05778,114.45413,59.9659,192.5503,0.901,27.30182,6.59936,37.37489,29.88702,0.00592,34.48713,14.31964,38.28023,8.13872,26.2,63,6.9
2021-08-15 12:00:00,119.96201,1.01525,109.06057,59.96685,192.68283,0.8952,27.35438,4.72432,37.41957,26.61039,0.00741,34.98159,14.34963,38.23338,6.43382,27.1,59,6.6
2021-08-15 13:00:00,119.96377,1.01959,109.59559,59.96723,192.77315,0.89571,27.48786,4.73823,37.3663,26.88021,0.00266,34.93789,14.32182,38.18716,6.88975,27.2,60,11.7
2021-08-15 14:00:00,119.95986,1.01633,109.17601,59.96279,192.88278,0.89516,27.60143,4.73741,37.42175,26.685,0.00828,34.98225,14.35278,38.23835,6.47576,25.6,67,14.5
2021-08-15 15:00:00,119.96004,1.01732,109.30529,59.96696,192.99229,0.89534,27.6675,4.73929,37.4228,26.63058,0.00414,35.07335,14.34873,38.23898,6.44746,26.7,65,13.6
2021-08-15 16:00:00,119.92813,1.06181,114.947,59.96306,193.10346,0.90148,27.76957,6.66041,37.45763,29.92369,0.00444,35.53594,14.34626,38.25975,8.36248,26.5,65,13.5
2021-08-15 17:00:00,119.95442,1.0213,109.79246,59.9588,193.21725,0.89576,27.77916,4.80582,37.51684,26.85803,0.0071,35.61224,14.3756,38.36069,6.68762,25.8,67,13.1
2021-08-15 18:00:00,119.96418,1.02199,109.90677,59.95892,193.3271,0.89587,27.79807,4.72453,37.50124,26.88465,0.00592,35.69802,14.36529,38.30729,7.13728,24.5,72,11.6
2021-08-15 19:00:00,119.94948,1.05534,114.11529,59.96486,193.4384,0.90021,28.0911,6.38662,37.55746,29.49926,0.00769,35.89589,14.37698,38.3302,8.28896,23.8,74,11.0
2021-08-15 20:00:00,119.97629,1.02142,109.81756,59.96443,193.5515,0.89573,27.86369,4.72617,37.58991,26.89326,0.00444,35.86044,14.37006,38.27928,7.23125,23.7,76,9.4
